idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
255,12.783333333333333,1.7113677648217216,1.822421568553529,-5.0,-0.5725306211511354,0.5376420397554306,0,-0.16890522823566922,-0.1798657993363608,0,0,70,0,0,0
256,12.833333333333334,1.6825312837744333,1.8490777374465242,-5.0,-0.5809049035878436,0.5285827920540763,0,-0.16605918163310673,-0.18249665775458568,0,0,70,0,0,0
257,12.883333333333333,1.6532796633091298,1.8752776740761488,-5.0,-0.5891358564318583,0.5193931244581369,0,-0.1631721624122732,-0.18508248785326573,0,0,70,0,0,0
258,12.933333333333334,1.6236201208254597,1.901014914000077,-5.0,-0.5972214488187274,0.5100753043805836,0,-0.1602448829019619,-0.18762265161751668,0,0,70,0,0,0
259,12.983333333333334,1.5935599743717246,1.926283106939473,-5.0,-0.605159685749517,0.5006316308540948,0,-0.15727806536459016,-0.19011652229993906,0,0,70,0,0,0
260,13.033333333333333,1.5631066408392629,1.9510760183458242,-5.0,-0.6129486085830466,0.4910644339638048,0,-0.1542724418179919,-0.1925634845752585,0,0,70,0,0,0
261,13.083333333333334,1.5322676341324408,1.975387530939226,-5.0,-0.6205862955191552,0.4813760742723889,0,-0.15122875385480317,-0.19496293469214823,0,0,70,0,0,0
262,13.133333333333333,1.5010505633147098,1.9992116462177265,-5.0,-0.6280708620728765,0.47156894223763135,0,-0.14814775245948522,-0.19731428062219575,0,0,70,0,0,0
263,13.183333333333334,1.469463130731183,2.0225424859373686,-5.0,-0.6354004615394075,0.4616454576226142,0,-0.14503019782303028,-0.19961694220597664,0,0,70,0,0,0
264,13.233333333333334,1.4375131301081963,2.045374293562559,-5.0,-0.6425732854497548,0.4516080688986778,0,-0.14187685915539594,-0.20187035129620068,0,0,70,0,0,0
265,13.283333333333333,1.4052084446303263,2.0677014356864047,-5.0,-0.6495875640169477,0.44145925264129726,0,-0.138688514495714,-0.20407395189789324,0,0,70,0,0,0
266,13.333333333333334,1.3725570449953293,2.0895184034206755,-5.0,-0.6564415665727068,0.43120151291902414,0,-0.13546595052032107,-0.20622720030557906,0,0,70,0,0,0
267,13.383333333333333,1.3395669874474914,2.110819813755038,-5.0,-0.6631336019944601,0.4208373806756449,0,-0.13220996234865776,-0.2083295652374334,0,0,70,0,0,0
268,13.433333333333334,1.3062464117898722,2.1316004108852304,-5.0,-0.6696620191226025,0.41036941310570907,0,-0.12892135334708504,-0.21038052796636755,0,0,70,0,0,0
269,13.483333333333334,1.2726035393759285,2.151855067509859,-5.0,-0.6760252071678942,0.3998001930235786,0,-0.1256009349306656,-0.2123795824480174,0,0,70,0,0,0
270,13.533333333333333,1.238646671081019,2.171578786095478,-5.0,-0.6822215961088994,0.3891323282261582,0,-0.12224952636295906,-0.21432623544560214,0,0,70,0,0,0
271,13.583333333333334,1.2043841852542876,2.190766700109659,-5.0,-0.6882496570793658,0.3783684508494599,0,-0.11886795455388138,-0.216220006651623,0,0,70,0,0,0
272,13.633333333333333,1.1698245356514336,2.2094140752217335,-5.0,-0.6941079027454484,0.3675112167191634,0,-0.11545705385567702,-0.21806042880637194,0,0,70,0,0,0
273,13.683333333333334,1.1349762493488669,2.2275163104709197,-5.0,-0.6997948876726883,0.3565633046953298,0,-0.11201766585705471,-0.21984704781322117,0,0,70,0,0,0
274,13.733333333333334,1.0998479246397874,2.245068939401539,-5.0,-0.7053092086826503,0.3455274160114337,0,-0.10855063917553844,-0.22157942285066448,0,0,70,0,0,0
275,13.783333333333333,1.0644482289126818,2.262067631165049,-5.0,-0.7106495051991384,0.3344062736078747,0,-0.10505682924808375,-0.22325712648108348,0,0,70,0,0,0
276,13.833333333333334,1.0287858965127716,2.2785081915886134,-5.0,-0.7158144595838952,0.32320262146013123,0,-0.1015370981200111,-0.22487974475621134,0,0,70,0,0,0
277,13.883333333333333,0.9928697265869513,2.294386564209953,-5.0,-0.7208027974617114,0.3119192239017273,0,-0.09799231423230963,-0.2264468773192684,0,0,70,0,0,0
278,13.933333333333334,0.9567085809127245,2.309698831278217,-5.0,-0.7256132880348577,0.3005588649421732,0,-0.09442335220736181,-0.22795813750374436,0,0,70,0,0,0
279,13.983333333333334,0.920311381711695,2.324441214720628,-5.0,-0.730244744386766,0.2891243475800534,0,-0.09083109263314375,-0.22941315242880203,0,0,70,0,0,0
280,14.033333333333333,0.8836871094481431,2.3386100770746685,-5.0,-0.7346960237748839,0.2776184931114285,0,-0.08721642184595325,-0.23081156309128073,0,0,70,0,0,0
281,14.083333333333334,0.8468448006132281,2.352201922385564,-5.0,-0.7389660279126276,0.26604414043372304,0,-0.08358023171171956,-0.2321530244542741,0,0,70,0,0,0
282,14.133333333333333,0.8097935454953733,2.3652133970688634,-5.0,-0.7430537032403699,0.2544041453452697,0,-0.07992341940594894,-0.23343720553226366,0,0,70,0,0,0
283,14.183333333333334,0.7725424859373686,2.3776412907378837,-5.0,-0.7469580411853889,0.24270137984068332,0,-0.07624688719235967,-0.23466378947278396,0,0,70,0,0,0
284,14.233333333333334,0.7351008130807601,2.3894825369958252,-5.0,-0.7506780784107185,0.23093873140224003,0,-0.07255154220026236,-0.2358324736346016,0,0,70,0,0,0
285,14.283333333333335,0.6974777650980726,2.400734214192358,-5.0,-0.7542128970528377,0.2191191022874332,0,-0.06883829620073906,-0.23694296966238698,0,0,70,0,0,0
286,14.333333333333334,0.6596826249134318,2.4113935461444953,-5.0,-0.7575616249481386,0.20724540881288686,0,-0.06510806538167788,-0.23799500355786185,0,0,70,0,0,0
287,14.383333333333333,0.6217247179121368,2.4214579028215777,-5.0,-0.7607234358481215,0.19532058063479554,0,-0.06136177012171665,-0.23898831574740448,0,0,70,0,0,0
288,14.433333333333334,0.5836134096397636,2.4309248009941915,-5.0,-0.7636975496232582,0.18334756002607722,0,-0.05760033476315378,-0.23992266114609545,0,0,70,0,0,0
289,14.483333333333334,0.5453581034913566,2.439791904846868,-5.0,-0.7664832324554769,0.17132930115041084,0,-0.053824687383880396,-0.24079780921818839,0,0,70,0,0,0
290,14.533333333333335,0.5069682383912815,2.448057026554414,-5.0,-0.769079797019222,0.1592687693333408,0,-0.05003575956839108,-0.24161354403399174,0,0,70,0,0,0
291,14.583333333333334,0.46845328646431117,2.4557181268217216,-5.0,-0.7714866026510409,0.14716894033062752,0,-0.0462344861779294,-0.24236966432314577,0,0,70,0,0,0
292,14.633333333333333,0.42982275069852394,2.462773315386935,-5.0,-0.7737030555076574,0.13503279959402398,0,-0.042421805119824844,-0.24306598352428324,0,0,70,0,0,0
293,14.683333333333334,0.3910861626005775,2.4692208514878446,-5.0,-0.7757286087124946,0.12286334153465969,0,-0.03859865711607806,-0.24370232983106044,0,0,70,0,0,0
294,14.733333333333334,0.35225307984395693,2.475059144291394,-5.0,-0.7775627624906083,0.11066356878421542,0,-0.034765985471251995,-0.24427854623454803,0,0,70,0,0,0
295,14.783333333333335,0.3133330839107602,2.4802867532861947,-5.0,-0.7792050642919989,0.09843649145406781,0,-0.030924735839725388,-0.2447944905619706,0,0,70,0,0,0
296,14.833333333333334,0.27433577772761275,2.4849023886379493,-5.0,-0.7806551089032711,0.0861851263925911,0,-0.027075855992367198,-0.24525003551178565,0,0,70,0,0,0
297,14.883333333333333,0.23527078329628548,2.4889049115077,-5.0,-0.7819125385476144,0.07391249644079274,0,-0.02322029558268762,-0.24564506868509317,0,0,70,0,0,0
298,14.933333333333334,0.1961477393196125,2.4922933343328197,-5.0,-0.7829770429730797,0.06162162968647404,0,-0.019359005912525755,-0.24597949261336868,0,0,70,0,0,0
299,14.983333333333334,0.15697629882328323,2.495066821070679,-5.0,-0.7838483595291283,0.049315558717094275,0,-0.015492939697329946,-0.24625322478251208,0,0,70,0,0,0
300,15.033333333333335,0.1177661267741068,2.497224687404925,-5.0,-0.7845262732314381,0.03699731987152578,0,-0.011623050831089707,-0.24646619765320643,0,0,70,0,0,0
301,15.083333333333334,0.0785268976953204,2.498766400914329,-5.0,-0.7850106168149464,0.024669952490881594,0,-0.007750294150976283,-0.24661835867758278,0,0,70,0,0,0
302,15.133333333333333,0.039268293279551614,2.4996915812041514,-5.0,-0.7853012707751216,0.012336498168604881,0,-0.0038756252017513033,-0.2467096703121851,0,0,70,0,0,0
303,15.183333333333334,0.0,2.5,-5.0,-0.7853981633974483,4.809176734304475e-17,0,-1.510847429830589e-17,-0.24674011002723398,0,0,70,0,0,0
304,15.233333333333334,-0.0392682932795525,2.4996915812041514,-5.0,-0.7853012707751216,-0.012336498168605135,0,0.0038756252017513827,-0.2467096703121851,0,0,70,0,0,0
305,15.283333333333335,-0.07852689769532128,2.498766400914329,-5.0,-0.7850106168149464,-0.02466995249088185,0,0.007750294150976365,-0.24661835867758278,0,0,70,0,0,0
306,15.333333333333334,-0.1177661267741068,2.497224687404925,-5.0,-0.7845262732314381,-0.036997319871525866,0,0.011623050831089731,-0.24646619765320643,0,0,70,0,0,0
307,15.383333333333333,-0.15697629882328368,2.495066821070679,-5.0,-0.7838483595291283,-0.04931555871709435,0,0.01549293969732997,-0.24625322478251208,0,0,70,0,0,0
308,15.433333333333334,-0.19614773931961205,2.4922933343328197,-5.0,-0.7829770429730797,-0.061621629686473944,0,0.019359005912525727,-0.24597949261336868,0,0,70,0,0,0
309,15.483333333333334,-0.23527078329628592,2.4889049115077,-5.0,-0.7819125385476144,-0.07391249644079281,0,0.023220295582687643,-0.24564506868509317,0,0,70,0,0,0
310,15.533333333333335,-0.27433577772761364,2.4849023886379493,-5.0,-0.7806551089032711,-0.08618512639259134,0,0.02707585599236727,-0.24525003551178565,0,0,70,0,0,0
311,15.583333333333334,-0.3133330839107602,2.4802867532861947,-5.0,-0.7792050642919989,-0.0984364914540679,0,0.030924735839725416,-0.2447944905619706,0,0,70,0,0,0
312,15.633333333333333,-0.3522530798439565,2.475059144291394,-5.0,-0.7775627624906083,-0.11066356878421532,0,0.03476598547125196,-0.24427854623454803,0,0,70,0,0,0
313,15.683333333333334,-0.3910861626005766,2.4692208514878446,-5.0,-0.7757286087124946,-0.12286334153465943,0,0.03859865711607798,-0.24370232983106044,0,0,70,0,0,0
314,15.733333333333334,-0.4298227506985244,2.4627733153869347,-5.0,-0.7737030555076572,-0.1350327995940242,0,0.04242180511982492,-0.2430659835242832,0,0,70,0,0,0
315,15.783333333333335,-0.4684532864643116,2.4557181268217216,-5.0,-0.7714866026510409,-0.1471689403306276,0,0.046234486177929426,-0.24236966432314577,0,0,70,0,0,0
316,15.833333333333334,-0.5069682383912815,2.448057026554414,-5.0,-0.769079797019222,-0.1592687693333409,0,0.050035759568391104,-0.24161354403399174,0,0,70,0,0,0
317,15.883333333333333,-0.5453581034913564,2.4397919048468686,-5.0,-0.766483232455477,-0.17132930115041073,0,0.05382468738388036,-0.2407978092181884,0,0,70,0,0,0
318,15.933333333333334,-0.5836134096397634,2.4309248009941915,-5.0,-0.7636975496232582,-0.18334756002607713,0,0.057600334763153745,-0.23992266114609545,0,0,70,0,0,0
319,15.983333333333334,-0.6217247179121377,2.4214579028215777,-5.0,-0.7607234358481215,-0.19532058063479582,0,0.06136177012171674,-0.23898831574740448,0,0,70,0,0,0
320,16.033333333333335,-0.6596826249134322,2.4113935461444953,-5.0,-0.7575616249481386,-0.20724540881288694,0,0.0651080653816779,-0.23799500355786185,0,0,70,0,0,0
321,16.083333333333336,-0.6974777650980735,2.4007342141923576,-5.0,-0.7542128970528374,-0.21911910228743348,0,0.06883829620073914,-0.23694296966238693,0,0,70,0,0,0
322,16.133333333333333,-0.7351008130807595,2.3894825369958257,-5.0,-0.7506780784107188,-0.23093873140223975,0,0.07255154220026229,-0.23583247363460166,0,0,70,0,0,0
323,16.183333333333334,-0.7725424859373684,2.377641290737884,-5.0,-0.746958041185389,-0.24270137984068327,0,0.07624688719235966,-0.23466378947278405,0,0,70,0,0,0
324,16.233333333333334,-0.8097935454953737,2.3652133970688634,-5.0,-0.7430537032403699,-0.2544041453452698,0,0.07992341940594895,-0.23343720553226366,0,0,70,0,0,0
325,16.283333333333335,-0.846844800613229,2.3522019223855635,-5.0,-0.7389660279126276,-0.2660441404337233,0,0.08358023171171963,-0.23215302445427405,0,0,70,0,0,0
326,16.333333333333336,-0.8836871094481431,2.338610077074668,-5.0,-0.7346960237748836,-0.27761849311142855,0,0.08721642184595325,-0.23081156309128065,0,0,70,0,0,0
327,16.383333333333333,-0.920311381711695,2.324441214720628,-5.0,-0.730244744386766,-0.28912434758005323,0,0.09083109263314372,-0.22941315242880203,0,0,70,0,0,0
328,16.433333333333334,-0.9567085809127243,2.309698831278217,-5.0,-0.7256132880348577,-0.30055886494217304,0,0.09442335220736178,-0.22795813750374436,0,0,70,0,0,0
329,16.483333333333334,-0.9928697265869517,2.294386564209953,-5.0,-0.7208027974617114,-0.3119192239017274,0,0.09799231423230965,-0.2264468773192684,0,0,70,0,0,0
330,16.533333333333335,-1.0287858965127723,2.278508191588613,-5.0,-0.7158144595838951,-0.32320262146013146,0,0.10153709812001117,-0.2248797447562113,0,0,70,0,0,0
331,16.583333333333336,-1.0644482289126818,2.2620676311650487,-5.0,-0.7106495051991383,-0.3344062736078747,0,0.10505682924808375,-0.22325712648108342,0,0,70,0,0,0
332,16.633333333333333,-1.0998479246397879,2.245068939401539,-5.0,-0.7053092086826503,-0.3455274160114338,0,0.10855063917553848,-0.22157942285066448,0,0,70,0,0,0
333,16.683333333333334,-1.1349762493488667,2.2275163104709197,-5.0,-0.6997948876726883,-0.3565633046953297,0,0.11201766585705468,-0.21984704781322117,0,0,70,0,0,0
334,16.733333333333334,-1.169824535651434,2.209414075221733,-5.0,-0.6941079027454483,-0.36751121671916365,0,0.11545705385567707,-0.2180604288063719,0,0,70,0,0,0
335,16.783333333333335,-1.2043841852542876,2.190766700109659,-5.0,-0.6882496570793658,-0.37836845084945986,0,0.11886795455388137,-0.216220006651623,0,0,70,0,0,0
336,16.833333333333336,-1.238646671081019,2.171578786095478,-5.0,-0.6822215961088994,-0.3891323282261582,0,0.12224952636295906,-0.21432623544560214,0,0,70,0,0,0
337,16.883333333333333,-1.2726035393759283,2.1518550675098593,-5.0,-0.6760252071678943,-0.3998001930235785,0,0.12560093493066557,-0.21237958244801747,0,0,70,0,0,0
338,16.933333333333334,-1.306246411789872,2.131600410885231,-5.0,-0.6696620191226026,-0.41036941310570896,0,0.12892135334708502,-0.21038052796636758,0,0,70,0,0,0
339,16.983333333333334,-1.3395669874474923,2.1108198137550374,-5.0,-0.66313360199446,-0.42083738067564525,0,0.1322099623486578,-0.20832956523743335,0,0,70,0,0,0
340,17.033333333333335,-1.3725570449953297,2.0895184034206755,-5.0,-0.6564415665727068,-0.4312015129190243,0,0.1354659505203211,-0.20622720030557906,0,0,70,0,0,0
341,17.083333333333336,-1.4052084446303268,2.0677014356864043,-5.0,-0.6495875640169475,-0.44145925264129743,0,0.13868851449571407,-0.2040739518978932,0,0,70,0,0,0
342,17.133333333333333,-1.4375131301081965,2.0453742935625585,-5.0,-0.6425732854497547,-0.45160806889867783,0,0.14187685915539594,-0.20187035129620065,0,0,70,0,0,0
343,17.183333333333334,-1.4694631307311825,2.0225424859373686,-5.0,-0.6354004615394075,-0.46164545762261405,0,0.14503019782303025,-0.19961694220597664,0,0,70,0,0,0
344,17.233333333333334,-1.5010505633147098,1.9992116462177267,-5.0,-0.6280708620728767,-0.4715689422376313,0,0.1481477524594852,-0.19731428062219575,0,0,70,0,0,0
345,17.283333333333335,-1.5322676341324415,1.9753875309392257,-5.0,-0.6205862955191551,-0.48137607427238915,0,0.15122875385480322,-0.19496293469214823,0,0,70,0,0,0
346,17.333333333333336,-1.5631066408392629,1.9510760183458242,-5.0,-0.6129486085830466,-0.4910644339638048,0,0.1542724418179919,-0.1925634845752585,0,0,70,0,0,0
347,17.383333333333333,-1.5935599743717244,1.926283106939473,-5.0,-0.605159685749517,-0.5006316308540948,0,0.15727806536459016,-0.19011652229993906,0,0,70,0,0,0
348,17.433333333333334,-1.6236201208254588,1.9010149140000776,-5.0,-0.5972214488187276,-0.5100753043805833,0,0.16024488290196184,-0.18762265161751673,0,0,70,0,0,0
349,17.483333333333334,-1.6532796633091302,1.8752776740761483,-5.0,-0.5891358564318583,-0.519393124458137,0,0.16317216241227325,-0.18508248785326567,0,0,70,0,0,0
350,17.533333333333335,-1.6825312837744335,1.849077737446524,-5.0,-0.5809049035878436,-0.5285827920540764,0,0.16605918163310676,-0.18249665775458562,0,0,70,0,0,0
351,17.583333333333336,-1.7113677648217218,1.8224215685535285,-5.0,-0.5725306211511353,-0.5376420397554307,0,0.16890522823566922,-0.17986579933636077,0,0,70,0,0,0
352,17.633333333333333,-1.7397819914807857,1.7953157444079721,-5.0,-0.5640150753506176,-0.5465686323283856,0,0.1717096000005477,-0.17719056172353936,0,0,70,0,0,0
353,17.683333333333334,-1.7677669529663687,1.7677669529663689,-5.0,-0.5553603672697958,-0.5553603672697957,0,0.17447160499097197,-0.17447160499097197,0,0,70,0,0,0
354,17.733333333333334,-1.7953157444079726,1.7397819914807853,-5.0,-0.5465686323283855,-0.5640150753506178,0,0.17719056172353945,-0.17170960000054766,0,0,70,0,0,0
355,17.783333333333335,-1.8224215685535283,1.711367764821722,-5.0,-0.5376420397554307,-0.5725306211511352,0,0.17986579933636077,-0.16890522823566925,0,0,70,0,0,0
356,17.833333333333336,-1.8490777374465246,1.6825312837744333,-5.0,-0.5285827920540763,-0.5809049035878437,0,0.1824966577545857,-0.16605918163310673,0,0,70,0,0,0
357,17.883333333333333,-1.875277674076149,1.6532796633091296,-5.0,-0.5193931244581368,-0.5891358564318584,0,0.18508248785326575,-0.16317216241227317,0,0,70,0,0,0
358,17.933333333333334,-1.9010149140000774,1.6236201208254595,-5.0,-0.5100753043805836,-0.5972214488187275,0,0.1876226516175167,-0.1602448829019619,0,0,70,0,0,0
359,17.983333333333334,-1.9262831069394735,1.5935599743717237,-5.0,-0.5006316308540947,-0.6051596857495172,0,0.1901165222999391,-0.15727806536459008,0,0,70,0,0,0
360,18.033333333333335,-1.9510760183458244,1.5631066408392627,-5.0,-0.4910644339638047,-0.6129486085830467,0,0.1925634845752585,-0.15427244181799188,0,0,70,0,0,0
361,18.083333333333336,-1.975387530939226,1.5322676341324408,-5.0,-0.4813760742723889,-0.6205862955191552,0,0.19496293469214823,-0.15122875385480317,0,0,70,0,0,0
362,18.133333333333333,-1.9992116462177265,1.50105056331471,-5.0,-0.47156894223763135,-0.6280708620728765,0,0.19731428062219575,-0.14814775245948522,0,0,70,0,0,0
363,18.183333333333334,-2.022542485937368,1.4694631307311832,-5.0,-0.4616454576226142,-0.6354004615394073,0,0.19961694220597662,-0.1450301978230303,0,0,70,0,0,0
364,18.233333333333334,-2.045374293562558,1.4375131301081967,-5.0,-0.45160806889867794,-0.6425732854497546,0,0.2018703512962006,-0.14187685915539597,0,0,70,0,0,0
365,18.28333333333333,-2.0677014356864043,1.405208444630327,-5.0,-0.44145925264129754,-0.6495875640169475,0,0.2040739518978932,-0.13868851449571407,0,0,70,0,0,0
366,18.333333333333336,-2.0895184034206755,1.3725570449953293,-5.0,-0.43120151291902414,-0.6564415665727068,0,0.20622720030557906,-0.13546595052032107,0,0,70,0,0,0
367,18.383333333333333,-2.1108198137550382,1.3395669874474905,-5.0,-0.42083738067564463,-0.6631336019944604,0,0.20832956523743346,-0.13220996234865764,0,0,70,0,0,0
368,18.433333333333334,-2.1316004108852304,1.3062464117898722,-5.0,-0.41036941310570907,-0.6696620191226025,0,0.21038052796636755,-0.12892135334708504,0,0,70,0,0,0
369,18.483333333333334,-2.1518550675098593,1.2726035393759276,-5.0,-0.39980019302357833,-0.6760252071678943,0,0.21237958244801747,-0.1256009349306655,0,0,70,0,0,0
370,18.53333333333333,-2.171578786095478,1.2386466710810193,-5.0,-0.38913232822615834,-0.6822215961088994,0,0.21432623544560214,-0.1222495263629591,0,0,70,0,0,0
371,18.583333333333336,-2.190766700109659,1.204384185254288,-5.0,-0.37836845084945997,-0.6882496570793658,0,0.216220006651623,-0.11886795455388142,0,0,70,0,0,0
372,18.633333333333333,-2.209414075221734,1.1698245356514325,-5.0,-0.36751121671916315,-0.6941079027454486,0,0.218060428806372,-0.11545705385567694,0,0,70,0,0,0
373,18.683333333333334,-2.2275163104709197,1.134976249348867,-5.0,-0.3565633046953298,-0.6997948876726883,0,0.21984704781322117,-0.11201766585705471,0,0,70,0,0,0
374,18.733333333333334,-2.2450689394015395,1.0998479246397872,-5.0,-0.34552741601143355,-0.7053092086826505,0,0.2215794228506645,-0.10855063917553841,0,0,70,0,0,0
375,18.78333333333333,-2.2620676311650483,1.0644482289126822,-5.0,-0.3344062736078749,-0.7106495051991382,0,0.2232571264810834,-0.10505682924808381,0,0,70,0,0,0
376,18.833333333333336,-2.2785081915886134,1.0287858965127719,-5.0,-0.3232026214601313,-0.7158144595838952,0,0.22487974475621134,-0.10153709812001115,0,0,70,0,0,0
377,18.883333333333333,-2.294386564209953,0.9928697265869515,-5.0,-0.3119192239017273,-0.7208027974617114,0,0.2264468773192684,-0.09799231423230964,0,0,70,0,0,0
378,18.933333333333334,-2.309698831278217,0.9567085809127247,-5.0,-0.3005588649421732,-0.7256132880348577,0,0.22795813750374436,-0.09442335220736181,0,0,70,0,0,0
379,18.983333333333334,-2.3244412147206286,0.9203113817116944,-5.0,-0.28912434758005306,-0.7302447443867661,0,0.2294131524288021,-0.09083109263314366,0,0,70,0,0,0
380,19.03333333333333,-2.338610077074668,0.8836871094481435,-5.0,-0.2776184931114287,-0.7346960237748836,0,0.23081156309128065,-0.0872164218459533,0,0,70,0,0,0
381,19.083333333333336,-2.3522019223855635,0.8468448006132283,-5.0,-0.26604414043372315,-0.7389660279126276,0,0.23215302445427405,-0.08358023171171958,0,0,70,0,0,0
382,19.133333333333333,-2.3652133970688634,0.8097935454953736,-5.0,-0.2544041453452698,-0.7430537032403699,0,0.23343720553226366,-0.07992341940594895,0,0,70,0,0,0
383,19.183333333333334,-2.3776412907378837,0.7725424859373687,-5.0,-0.24270137984068335,-0.7469580411853889,0,0.23466378947278396,-0.07624688719235967,0,0,70,0,0,0
384,19.233333333333334,-2.3894825369958252,0.7351008130807604,-5.0,-0.23093873140224006,-0.7506780784107185,0,0.2358324736346016,-0.07255154220026239,0,0,70,0,0,0
385,19.28333333333333,-2.4007342141923576,0.6974777650980739,-5.0,-0.21911910228743364,-0.7542128970528374,0,0.23694296966238693,-0.0688382962007392,0,0,70,0,0,0
386,19.333333333333336,-2.4113935461444953,0.659682624913432,-5.0,-0.20724540881288692,-0.7575616249481386,0,0.23799500355786185,-0.06510806538167788,0,0,70,0,0,0
387,19.383333333333333,-2.421457902821578,0.6217247179121359,-5.0,-0.19532058063479527,-0.7607234358481217,0,0.23898831574740456,-0.06136177012171656,0,0,70,0,0,0
388,19.433333333333334,-2.4309248009941915,0.5836134096397638,-5.0,-0.18334756002607727,-0.7636975496232582,0,0.23992266114609545,-0.05760033476315379,0,0,70,0,0,0
389,19.483333333333334,-2.4397919048468686,0.5453581034913558,-5.0,-0.17132930115041056,-0.766483232455477,0,0.2407978092181884,-0.05382468738388031,0,0,70,0,0,0
390,19.53333333333333,-2.448057026554414,0.5069682383912819,-5.0,-0.15926876933334103,-0.769079797019222,0,0.24161354403399174,-0.05003575956839115,0,0,70,0,0,0
391,19.583333333333336,-2.4557181268217216,0.46845328646431145,-5.0,-0.14716894033062758,-0.7714866026510409,0,0.24236966432314577,-0.04623448617792942,0,0,70,0,0,0
392,19.633333333333333,-2.462773315386935,0.4298227506985228,-5.0,-0.13503279959402364,-0.7737030555076574,0,0.24306598352428324,-0.04242180511982475,0,0,70,0,0,0
393,19.683333333333334,-2.469220851487844,0.39108616260057744,-5.0,-0.12286334153465975,-0.7757286087124945,0,0.24370232983106038,-0.03859865711607807,0,0,70,0,0,0
394,19.733333333333334,-2.4750591442913943,0.35225307984395604,-5.0,-0.1106635687842151,-0.7775627624906084,0,0.24427854623454806,-0.0347659854712519,0,0,70,0,0,0
395,19.783333333333335,-2.4802867532861947,0.3133330839107602,-5.0,-0.09843649145406784,-0.7792050642919989,0,0.2447944905619706,-0.030924735839725402,0,0,70,0,0,0
396,19.833333333333336,-2.4849023886379493,0.27433577772761303,-5.0,-0.08618512639259115,-0.7806551089032711,0,0.24525003551178565,-0.027075855992367216,0,0,70,0,0,0
397,19.883333333333333,-2.4889049115077,0.23527078329628587,-5.0,-0.07391249644079279,-0.7819125385476144,0,0.24564506868509317,-0.023220295582687636,0,0,70,0,0,0
398,19.933333333333334,-2.4922933343328197,0.19614773931961266,-5.0,-0.06162162968647409,-0.7829770429730797,0,0.24597949261336868,-0.019359005912525772,0,0,70,0,0,0
399,19.983333333333334,-2.495066821070679,0.15697629882328284,-5.0,-0.04931555871709415,-0.7838483595291283,0,0.24625322478251208,-0.015492939697329906,0,0,70,0,0,0
400,20.033333333333335,-2.497224687404925,0.11776612677410628,-5.0,-0.03699731987152565,-0.7845262732314381,0,0.24646619765320643,-0.011623050831089665,0,0,70,0,0,0
401,20.083333333333336,-2.498766400914329,0.07852689769532059,-5.0,-0.024669952490881643,-0.7850106168149464,0,0.24661835867758278,-0.007750294150976299,0,0,70,0,0,0
402,20.133333333333333,-2.4996915812041514,0.03926829327955177,-5.0,-0.01233649816860493,-0.7853012707751216,0,0.2467096703121851,-0.003875625201751318,0,0,70,0,0,0
403,20.183333333333334,-2.5,3.061616997868383e-16,-5.0,-9.61835346860895e-17,-0.7853981633974483,0,0.24674011002723398,-3.021694859661178e-17,0,0,70,0,0,0
404,20.233333333333334,-2.4996915812041514,-0.039268293279551156,-5.0,0.012336498168604736,-0.7853012707751216,0,0.2467096703121851,0.003875625201751258,0,0,70,0,0,0
405,20.283333333333335,-2.4987664009143287,-0.0785268976953222,-5.0,0.02466995249088215,-0.7850106168149462,0,0.24661835867758275,0.0077502941509764575,0,0,70,0,0,0
406,20.333333333333336,-2.497224687404925,-0.11776612677410678,-5.0,0.03699731987152581,-0.7845262732314381,0,0.24646619765320643,0.011623050831089715,0,0,70,0,0,0
407,20.383333333333333,-2.495066821070679,-0.15697629882328445,-5.0,0.04931555871709466,-0.7838483595291283,0,0.24625322478251208,0.015492939697330064,0,0,70,0,0,0
408,20.433333333333334,-2.49229333433282,-0.19614773931961094,-5.0,0.061621629686473556,-0.7829770429730798,0,0.2459794926133687,0.019359005912525602,0,0,70,0,0,0
409,20.483333333333334,-2.4889049115077,-0.23527078329628637,-5.0,0.07391249644079294,-0.7819125385476144,0,0.24564506868509317,0.023220295582687688,0,0,70,0,0,0
410,20.533333333333335,-2.484902388637949,-0.27433577772761464,-5.0,0.08618512639259165,-0.780655108903271,0,0.24525003551178556,0.027075855992367375,0,0,70,0,0,0
411,20.583333333333336,-2.4802867532861947,-0.3133330839107607,-5.0,0.09843649145406799,-0.7792050642919989,0,0.2447944905619706,0.03092473583972545,0,0,70,0,0,0
412,20.633333333333333,-2.475059144291394,-0.35225307984395654,-5.0,0.11066356878421527,-0.7775627624906083,0,0.24427854623454803,0.034765985471251946,0,0,70,0,0,0
413,20.683333333333334,-2.4692208514878446,-0.3910861626005768,-5.0,0.12286334153465954,-0.7757286087124946,0,0.24370232983106044,0.03859865711607801,0,0,70,0,0,0
414,20.733333333333334,-2.4627733153869347,-0.42982275069852444,-5.0,0.13503279959402414,-0.7737030555076572,0,0.2430659835242832,0.04242180511982491,0,0,70,0,0,0
415,20.783333333333335,-2.4557181268217216,-0.46845328646431195,-5.0,0.14716894033062772,-0.7714866026510409,0,0.24236966432314577,0.046234486177929475,0,0,70,0,0,0
416,20.833333333333336,-2.448057026554414,-0.5069682383912824,-5.0,0.15926876933334116,-0.769079797019222,0,0.24161354403399174,0.050035759568391194,0,0,70,0,0,0
